U+5B2F	嬯	CJK UNIFIED IDEOGRAPH-5B2F	0	
U+5B30	嬰	CJK UNIFIED IDEOGRAPH-5B30	0	
U+5B31	嬱	CJK UNIFIED IDEOGRAPH-5B31	0	
U+5B32	嬲	CJK UNIFIED IDEOGRAPH-5B32	0	
U+5B33	嬳	CJK UNIFIED IDEOGRAPH-5B33	0	
U+5B34	嬴	CJK UNIFIED IDEOGRAPH-5B34	0	
U+5B35	嬵	CJK UNIFIED IDEOGRAPH-5B35	0	
U+5B36	嬶	CJK UNIFIED IDEOGRAPH-5B36	0	
U+5B37	嬷	CJK UNIFIED IDEOGRAPH-5B37	0	
U+5B38	嬸	CJK UNIFIED IDEOGRAPH-5B38	0	
U+5B39	嬹	CJK UNIFIED IDEOGRAPH-5B39	0	
U+5B3A	嬺	CJK UNIFIED IDEOGRAPH-5B3A	0	
U+5B3B	嬻	CJK UNIFIED IDEOGRAPH-5B3B	0	
U+5B3C	嬼	CJK UNIFIED IDEOGRAPH-5B3C	0	
U+5B3D	嬽	CJK UNIFIED IDEOGRAPH-5B3D	0	
U+5B3E	嬾	CJK UNIFIED IDEOGRAPH-5B3E	0	
U+5B3F	嬿	CJK UNIFIED IDEOGRAPH-5B3F	0	
U+5B40	孀	CJK UNIFIED IDEOGRAPH-5B40	0	
U+5B41	孁	CJK UNIFIED IDEOGRAPH-5B41	0	
U+5B42	孂	CJK UNIFIED IDEOGRAPH-5B42	0	
U+5B43	孃	CJK UNIFIED IDEOGRAPH-5B43	0	
U+5B44	孄	CJK UNIFIED IDEOGRAPH-5B44	0	
U+5B45	孅	CJK UNIFIED IDEOGRAPH-5B45	0	
U+5B46	孆	CJK UNIFIED IDEOGRAPH-5B46	0	
U+5B47	孇	CJK UNIFIED IDEOGRAPH-5B47	0	
U+5B48	孈	CJK UNIFIED IDEOGRAPH-5B48	0	
U+5B49	孉	CJK UNIFIED IDEOGRAPH-5B49	0	
U+5B4A	孊	CJK UNIFIED IDEOGRAPH-5B4A	0	
U+5B4B	孋	CJK UNIFIED IDEOGRAPH-5B4B	0	
U+5B4C	孌	CJK UNIFIED IDEOGRAPH-5B4C	0	
U+5B4D	孍	CJK UNIFIED IDEOGRAPH-5B4D	0	
U+5B4E	孎	CJK UNIFIED IDEOGRAPH-5B4E	0	
U+5B4F	孏	CJK UNIFIED IDEOGRAPH-5B4F	0	
U+5B52	孒	CJK UNIFIED IDEOGRAPH-5B52	0	
U+5B53	孓	CJK UNIFIED IDEOGRAPH-5B53	0	
U+5B56	孖	CJK UNIFIED IDEOGRAPH-5B56	0	
U+5B5A	孚	CJK UNIFIED IDEOGRAPH-5B5A	0	
U+5B5B	孛	CJK UNIFIED IDEOGRAPH-5B5B	0	
U+5B5C	孜	CJK UNIFIED IDEOGRAPH-5B5C	0	
U+5B5D	孝	CJK UNIFIED IDEOGRAPH-5B5D	0	
U+5B5E	孞	CJK UNIFIED IDEOGRAPH-5B5E	0	
U+5B60	孠	CJK UNIFIED IDEOGRAPH-5B60	0	
U+5B61	孡	CJK UNIFIED IDEOGRAPH-5B61	0	
U+5B62	孢	CJK UNIFIED IDEOGRAPH-5B62	0	
U+5B65	孥	CJK UNIFIED IDEOGRAPH-5B65	0	
U+5B67	孧	CJK UNIFIED IDEOGRAPH-5B67	0	
U+5B68	孨	CJK UNIFIED IDEOGRAPH-5B68	0	
U+5B6A	孪	CJK UNIFIED IDEOGRAPH-5B6A	0	
U+5B6B	孫	CJK UNIFIED IDEOGRAPH-5B6B	0	
U+5B6C	孬	CJK UNIFIED IDEOGRAPH-5B6C	0	
U+5B6D	孭	CJK UNIFIED IDEOGRAPH-5B6D	0	
U+5B6E	孮	CJK UNIFIED IDEOGRAPH-5B6E	0	
U+5B6F	孯	CJK UNIFIED IDEOGRAPH-5B6F	0	
U+5B70	孰	CJK UNIFIED IDEOGRAPH-5B70	0	
U+5B71	孱	CJK UNIFIED IDEOGRAPH-5B71	0	
U+5B72	孲	CJK UNIFIED IDEOGRAPH-5B72	0	
U+5B73	孳	CJK UNIFIED IDEOGRAPH-5B73	0	
U+5B74	孴	CJK UNIFIED IDEOGRAPH-5B74	0	
U+5B76	孶	CJK UNIFIED IDEOGRAPH-5B76	0	
U+5B77	孷	CJK UNIFIED IDEOGRAPH-5B77	0	
U+5B78	學	CJK UNIFIED IDEOGRAPH-5B78	0	
U+5B79	孹	CJK UNIFIED IDEOGRAPH-5B79	0	
U+5B7B	孻	CJK UNIFIED IDEOGRAPH-5B7B	0	
U+5B7C	孼	CJK UNIFIED IDEOGRAPH-5B7C	0	
U+5B7D	孽	CJK UNIFIED IDEOGRAPH-5B7D	0	
U+5B7E	孾	CJK UNIFIED IDEOGRAPH-5B7E	0	
U+5B7F	孿	CJK UNIFIED IDEOGRAPH-5B7F	0	
U+5B80	宀	CJK UNIFIED IDEOGRAPH-5B80	0	
U+5B82	宂	CJK UNIFIED IDEOGRAPH-5B82	0	
U+5B84	宄	CJK UNIFIED IDEOGRAPH-5B84	0	
U+5B86	宆	CJK UNIFIED IDEOGRAPH-5B86	0	
U+5B8A	宊	CJK UNIFIED IDEOGRAPH-5B8A	0	
U+5B8D	宍	CJK UNIFIED IDEOGRAPH-5B8D	0	
U+5B8E	宎	CJK UNIFIED IDEOGRAPH-5B8E	0	
U+5B90	宐	CJK UNIFIED IDEOGRAPH-5B90	0	
U+5B91	宑	CJK UNIFIED IDEOGRAPH-5B91	0	
U+5B92	宒	CJK UNIFIED IDEOGRAPH-5B92	0	
U+5B93	宓	CJK UNIFIED IDEOGRAPH-5B93	0	
U+5B94	宔	CJK UNIFIED IDEOGRAPH-5B94	0	
U+5B95	宕	CJK UNIFIED IDEOGRAPH-5B95	0	
U+5B96	宖	CJK UNIFIED IDEOGRAPH-5B96	0	
U+5B9F	実	CJK UNIFIED IDEOGRAPH-5B9F	0	
U+5BA0	宠	CJK UNIFIED IDEOGRAPH-5BA0	0	
U+5BA5	宥	CJK UNIFIED IDEOGRAPH-5BA5	0	
U+5BA6	宦	CJK UNIFIED IDEOGRAPH-5BA6	0	
U+5BA7	宧	CJK UNIFIED IDEOGRAPH-5BA7	0	
U+5BA8	宨	CJK UNIFIED IDEOGRAPH-5BA8	0	
U+5BA9	宩	CJK UNIFIED IDEOGRAPH-5BA9	0	
U+5BAA	宪	CJK UNIFIED IDEOGRAPH-5BAA	0	
U+5BAC	宬	CJK UNIFIED IDEOGRAPH-5BAC	0	
U+5BAD	宭	CJK UNIFIED IDEOGRAPH-5BAD	0	
U+5BAF	宯	CJK UNIFIED IDEOGRAPH-5BAF	0	
U+5BB1	宱	CJK UNIFIED IDEOGRAPH-5BB1	0	
U+5BB2	宲	CJK UNIFIED IDEOGRAPH-5BB2	0	
U+5BB7	宷	CJK UNIFIED IDEOGRAPH-5BB7	0	
U+5BB8	宸	CJK UNIFIED IDEOGRAPH-5BB8	0	
U+5BBA	宺	CJK UNIFIED IDEOGRAPH-5BBA	0	
U+5BBB	宻	CJK UNIFIED IDEOGRAPH-5BBB	0	
U+5BBC	宼	CJK UNIFIED IDEOGRAPH-5BBC	0	
U+5BC0	寀	CJK UNIFIED IDEOGRAPH-5BC0	0	
U+5BC1	寁	CJK UNIFIED IDEOGRAPH-5BC1	0	
U+5BC3	寃	CJK UNIFIED IDEOGRAPH-5BC3	0	
U+5BC5	寅	CJK UNIFIED IDEOGRAPH-5BC5	0	
U+5BC8	寈	CJK UNIFIED IDEOGRAPH-5BC8	0	
U+5BC9	寉	CJK UNIFIED IDEOGRAPH-5BC9	0	
U+5BCA	寊	CJK UNIFIED IDEOGRAPH-5BCA	0	
U+5BCB	寋	CJK UNIFIED IDEOGRAPH-5BCB	0	
U+5BCD	寍	CJK UNIFIED IDEOGRAPH-5BCD	0	
U+5BCE	寎	CJK UNIFIED IDEOGRAPH-5BCE	0	
U+5BCF	寏	CJK UNIFIED IDEOGRAPH-5BCF	0	
U+5BD1	寑	CJK UNIFIED IDEOGRAPH-5BD1	0	
U+5BD4	寔	CJK UNIFIED IDEOGRAPH-5BD4	0	
U+5BD5	寕	CJK UNIFIED IDEOGRAPH-5BD5	0	
U+5BD6	寖	CJK UNIFIED IDEOGRAPH-5BD6	0	
U+5BD7	寗	CJK UNIFIED IDEOGRAPH-5BD7	0	
U+5BD8	寘	CJK UNIFIED IDEOGRAPH-5BD8	0	
U+5BD9	寙	CJK UNIFIED IDEOGRAPH-5BD9	0	
U+5BDA	寚	CJK UNIFIED IDEOGRAPH-5BDA	0	
U+5BDB	寛	CJK UNIFIED IDEOGRAPH-5BDB	0	
U+5BDC	寜	CJK UNIFIED IDEOGRAPH-5BDC	0	
U+5BDD	寝	CJK UNIFIED IDEOGRAPH-5BDD	0	
U+5BE0	寠	CJK UNIFIED IDEOGRAPH-5BE0	0	
U+5BE2	寢	CJK UNIFIED IDEOGRAPH-5BE2	0	
U+5BE3	寣	CJK UNIFIED IDEOGRAPH-5BE3	0	
U+5BE4	寤	CJK UNIFIED IDEOGRAPH-5BE4	0	
U+5BE6	實	CJK UNIFIED IDEOGRAPH-5BE6	0	
U+5BE7	寧	CJK UNIFIED IDEOGRAPH-5BE7	0	
U+5BE8	寨	CJK UNIFIED IDEOGRAPH-5BE8	0	
U+5BE9	審	CJK UNIFIED IDEOGRAPH-5BE9	0	
U+5BEA	寪	CJK UNIFIED IDEOGRAPH-5BEA	0	
U+5BEB	寫	CJK UNIFIED IDEOGRAPH-5BEB	0	
U+5BEC	寬	CJK UNIFIED IDEOGRAPH-5BEC	0	
U+5BED	寭	CJK UNIFIED IDEOGRAPH-5BED	0	
U+5BEE	寮	CJK UNIFIED IDEOGRAPH-5BEE	0	
U+5BEF	寯	CJK UNIFIED IDEOGRAPH-5BEF	0	
U+5BF0	寰	CJK UNIFIED IDEOGRAPH-5BF0	0	
U+5BF1	寱	CJK UNIFIED IDEOGRAPH-5BF1	0	
U+5BF2	寲	CJK UNIFIED IDEOGRAPH-5BF2	0	
U+5BF3	寳	CJK UNIFIED IDEOGRAPH-5BF3	0	
U+5BF4	寴	CJK UNIFIED IDEOGRAPH-5BF4	0	
U+5BF5	寵	CJK UNIFIED IDEOGRAPH-5BF5	0	
U+5BF6	寶	CJK UNIFIED IDEOGRAPH-5BF6	0	
U+5BF7	寷	CJK UNIFIED IDEOGRAPH-5BF7	0	
U+5BFD	寽	CJK UNIFIED IDEOGRAPH-5BFD	0	
U+5BFE	対	CJK UNIFIED IDEOGRAPH-5BFE	0	
U+5C00	尀	CJK UNIFIED IDEOGRAPH-5C00	0	
U+5C02	専	CJK UNIFIED IDEOGRAPH-5C02	0	
U+5C03	尃	CJK UNIFIED IDEOGRAPH-5C03	0	
U+5C05	尅	CJK UNIFIED IDEOGRAPH-5C05	0	
U+5C07	將	CJK UNIFIED IDEOGRAPH-5C07	0	
U+5C08	專	CJK UNIFIED IDEOGRAPH-5C08	0	
U+5C0B	尋	CJK UNIFIED IDEOGRAPH-5C0B	0	
U+5C0C	尌	CJK UNIFIED IDEOGRAPH-5C0C	0	
U+5C0D	對	CJK UNIFIED IDEOGRAPH-5C0D	0	
U+5C0E	導	CJK UNIFIED IDEOGRAPH-5C0E	0	
U+5C10	尐	CJK UNIFIED IDEOGRAPH-5C10	0	
U+5C12	尒	CJK UNIFIED IDEOGRAPH-5C12	0	
U+5C15	尕	CJK UNIFIED IDEOGRAPH-5C15	0	
U+5C17	尗	CJK UNIFIED IDEOGRAPH-5C17	0	
U+5C19	尙	CJK UNIFIED IDEOGRAPH-5C19	0	
U+5C1B	尛	CJK UNIFIED IDEOGRAPH-5C1B	0	
U+5C1E	尞	CJK UNIFIED IDEOGRAPH-5C1E	0	
U+5C1F	尟	CJK UNIFIED IDEOGRAPH-5C1F	0	
U+5C20	尠	CJK UNIFIED IDEOGRAPH-5C20	0	
U+5C21	尡	CJK UNIFIED IDEOGRAPH-5C21	0	
U+5C22	尢	CJK UNIFIED IDEOGRAPH-5C22	0	
U+5C23	尣	CJK UNIFIED IDEOGRAPH-5C23	0	
U+5C25	尥	CJK UNIFIED IDEOGRAPH-5C25	0	
U+5C26	尦	CJK UNIFIED IDEOGRAPH-5C26	0	
U+5C27	尧	CJK UNIFIED IDEOGRAPH-5C27	0	
U+5C28	尨	CJK UNIFIED IDEOGRAPH-5C28	0	
U+5C29	尩	CJK UNIFIED IDEOGRAPH-5C29	0	
U+5C2A	尪	CJK UNIFIED IDEOGRAPH-5C2A	0	
U+5C2B	尫	CJK UNIFIED IDEOGRAPH-5C2B	0	
U+5C2D	尭	CJK UNIFIED IDEOGRAPH-5C2D	0	
U+5C2E	尮	CJK UNIFIED IDEOGRAPH-5C2E	0	
U+5C2F	尯	CJK UNIFIED IDEOGRAPH-5C2F	0	
U+5C30	尰	CJK UNIFIED IDEOGRAPH-5C30	0	
U+5C32	尲	CJK UNIFIED IDEOGRAPH-5C32	0	
U+5C33	尳	CJK UNIFIED IDEOGRAPH-5C33	0	
U+5C35	尵	CJK UNIFIED IDEOGRAPH-5C35	0	
U+5C36	尶	CJK UNIFIED IDEOGRAPH-5C36	0	
U+5C37	尷	CJK UNIFIED IDEOGRAPH-5C37	0	
U+5C39	尹	CJK UNIFIED IDEOGRAPH-5C39	0	
U+5C3B	尻	CJK UNIFIED IDEOGRAPH-5C3B	0	
U+5C3F	尿	CJK UNIFIED IDEOGRAPH-5C3F	0	
U+5C41	屁	CJK UNIFIED IDEOGRAPH-5C41	0	
U+5C43	屃	CJK UNIFIED IDEOGRAPH-5C43	0	
U+5C44	屄	CJK UNIFIED IDEOGRAPH-5C44	0	
U+5C46	屆	CJK UNIFIED IDEOGRAPH-5C46	0	
U+5C47	屇	CJK UNIFIED IDEOGRAPH-5C47	0	
U+5C4C	屌	CJK UNIFIED IDEOGRAPH-5C4C	0	
U+5C4D	屍	CJK UNIFIED IDEOGRAPH-5C4D	0	
U+5C4E	屎	CJK UNIFIED IDEOGRAPH-5C4E	0	
U+5C50	屐	CJK UNIFIED IDEOGRAPH-5C50	0	
U+5C52	屒	CJK UNIFIED IDEOGRAPH-5C52	0	
U+5C53	屓	CJK UNIFIED IDEOGRAPH-5C53	0	
U+5C54	屔	CJK UNIFIED IDEOGRAPH-5C54	0	
U+5C56	屖	CJK UNIFIED IDEOGRAPH-5C56	0	
U+5C57	屗	CJK UNIFIED IDEOGRAPH-5C57	0	
U+5C58	屘	CJK UNIFIED IDEOGRAPH-5C58	0	
U+5C59	屙	CJK UNIFIED IDEOGRAPH-5C59	0	
U+5C5A	屚	CJK UNIFIED IDEOGRAPH-5C5A	0	
U+5C5B	屛	CJK UNIFIED IDEOGRAPH-5C5B	0	
U+5C5C	屜	CJK UNIFIED IDEOGRAPH-5C5C	0	
U+5C5D	屝	CJK UNIFIED IDEOGRAPH-5C5D	0	
U+5C5F	屟	CJK UNIFIED IDEOGRAPH-5C5F	0	
U+5C62	屢	CJK UNIFIED IDEOGRAPH-5C62	0	
U+5C63	屣	CJK UNIFIED IDEOGRAPH-5C63	0	
U+5C64	層	CJK UNIFIED IDEOGRAPH-5C64	0	
U+5C66	屦	CJK UNIFIED IDEOGRAPH-5C66	0	
U+5C67	屧	CJK UNIFIED IDEOGRAPH-5C67	0	
U+5C68	屨	CJK UNIFIED IDEOGRAPH-5C68	0	
U+5C69	屩	CJK UNIFIED IDEOGRAPH-5C69	0	
U+5C6A	屪	CJK UNIFIED IDEOGRAPH-5C6A	0	
U+5C6B	屫	CJK UNIFIED IDEOGRAPH-5C6B	0	
U+5C6C	屬	CJK UNIFIED IDEOGRAPH-5C6C	0	
U+5C6D	屭	CJK UNIFIED IDEOGRAPH-5C6D	0	
U+5C6E	屮	CJK UNIFIED IDEOGRAPH-5C6E	0	
U+5C6F	屯	CJK UNIFIED IDEOGRAPH-5C6F	0	
U+5C70	屰	CJK UNIFIED IDEOGRAPH-5C70	0	
U+5C72	屲	CJK UNIFIED IDEOGRAPH-5C72	0	
U+5C73	屳	CJK UNIFIED IDEOGRAPH-5C73	0	
U+5C74	屴	CJK UNIFIED IDEOGRAPH-5C74	0	
U+5C75	屵	CJK UNIFIED IDEOGRAPH-5C75	0	
U+5C76	屶	CJK UNIFIED IDEOGRAPH-5C76	0	
U+5C77	屷	CJK UNIFIED IDEOGRAPH-5C77	0	
U+5C78	屸	CJK UNIFIED IDEOGRAPH-5C78	0	
U+5C7A	屺	CJK UNIFIED IDEOGRAPH-5C7A	0	
U+5C7B	屻	CJK UNIFIED IDEOGRAPH-5C7B	0	
U+5C7C	屼	CJK UNIFIED IDEOGRAPH-5C7C	0	
U+5C7D	屽	CJK UNIFIED IDEOGRAPH-5C7D	0	
U+5C7E	屾	CJK UNIFIED IDEOGRAPH-5C7E	0	
U+5C80	岀	CJK UNIFIED IDEOGRAPH-5C80	0	
U+5C83	岃	CJK UNIFIED IDEOGRAPH-5C83	0	
U+5C84	岄	CJK UNIFIED IDEOGRAPH-5C84	0	
U+5C85	岅	CJK UNIFIED IDEOGRAPH-5C85	0	
U+5C86	岆	CJK UNIFIED IDEOGRAPH-5C86	0	
U+5C87	岇	CJK UNIFIED IDEOGRAPH-5C87	0	
U+5C88	岈	CJK UNIFIED IDEOGRAPH-5C88	0	
U+5C89	岉	CJK UNIFIED IDEOGRAPH-5C89	0	
U+5C8A	岊	CJK UNIFIED IDEOGRAPH-5C8A	0	
U+5C8B	岋	CJK UNIFIED IDEOGRAPH-5C8B	0	
U+5C8D	岍	CJK UNIFIED IDEOGRAPH-5C8D	0	
U+5C8E	岎	CJK UNIFIED IDEOGRAPH-5C8E	0	
U+5C8F	岏	CJK UNIFIED IDEOGRAPH-5C8F	0	
U+5C90	岐	CJK UNIFIED IDEOGRAPH-5C90	0	
U+5C91	岑	CJK UNIFIED IDEOGRAPH-5C91	0	
U+5C92	岒	CJK UNIFIED IDEOGRAPH-5C92	0	
U+5C93	岓	CJK UNIFIED IDEOGRAPH-5C93	0	
U+5C94	岔	CJK UNIFIED IDEOGRAPH-5C94	0	
U+5C95	岕	CJK UNIFIED IDEOGRAPH-5C95	0	
U+5C98	岘	CJK UNIFIED IDEOGRAPH-5C98	0	
U+5C99	岙	CJK UNIFIED IDEOGRAPH-5C99	0	
U+5C9A	岚	CJK UNIFIED IDEOGRAPH-5C9A	0	
U+5C9C	岜	CJK UNIFIED IDEOGRAPH-5C9C	0	
U+5C9D	岝	CJK UNIFIED IDEOGRAPH-5C9D	0	
U+5C9E	岞	CJK UNIFIED IDEOGRAPH-5C9E	0	
U+5C9F	岟	CJK UNIFIED IDEOGRAPH-5C9F	0	
U+5CA0	岠	CJK UNIFIED IDEOGRAPH-5CA0	0	
U+5CA1	岡	CJK UNIFIED IDEOGRAPH-5CA1	0	
U+5CA2	岢	CJK UNIFIED IDEOGRAPH-5CA2	0	
U+5CA3	岣	CJK UNIFIED IDEOGRAPH-5CA3	0	
U+5CA4	岤	CJK UNIFIED IDEOGRAPH-5CA4	0	
U+5CA5	岥	CJK UNIFIED IDEOGRAPH-5CA5	0	
U+5CA6	岦	CJK UNIFIED IDEOGRAPH-5CA6	0	
U+5CA7	岧	CJK UNIFIED IDEOGRAPH-5CA7	0	
U+5CA8	岨	CJK UNIFIED IDEOGRAPH-5CA8	0	
U+5CAA	岪	CJK UNIFIED IDEOGRAPH-5CAA	0	
U+5CAB	岫	CJK UNIFIED IDEOGRAPH-5CAB	0	
U+5CAC	岬	CJK UNIFIED IDEOGRAPH-5CAC	0	
U+5CAE	岮	CJK UNIFIED IDEOGRAPH-5CAE	0	
U+5CAF	岯	CJK UNIFIED IDEOGRAPH-5CAF	0	
U+5CB0	岰	CJK UNIFIED IDEOGRAPH-5CB0	0	
U+5CB2	岲	CJK UNIFIED IDEOGRAPH-5CB2	0	
U+5CB3	岳	CJK UNIFIED IDEOGRAPH-5CB3	0	
U+5CB4	岴	CJK UNIFIED IDEOGRAPH-5CB4	0	
U+5CB5	岵	CJK UNIFIED IDEOGRAPH-5CB5	0	
U+5CB6	岶	CJK UNIFIED IDEOGRAPH-5CB6	0	
U+5CB7	岷	CJK UNIFIED IDEOGRAPH-5CB7	0	
U+5CB9	岹	CJK UNIFIED IDEOGRAPH-5CB9	0	
U+5CBA	岺	CJK UNIFIED IDEOGRAPH-5CBA	0	
U+5CBB	岻	CJK UNIFIED IDEOGRAPH-5CBB	0	
U+5CBC	岼	CJK UNIFIED IDEOGRAPH-5CBC	0	
U+5CBD	岽	CJK UNIFIED IDEOGRAPH-5CBD	0	
U+5CBE	岾	CJK UNIFIED IDEOGRAPH-5CBE	0	
U+5CBF	岿	CJK UNIFIED IDEOGRAPH-5CBF	0	
U+5CC0	峀	CJK UNIFIED IDEOGRAPH-5CC0	0	
U+5CC1	峁	CJK UNIFIED IDEOGRAPH-5CC1	0	
U+5CC2	峂	CJK UNIFIED IDEOGRAPH-5CC2	0	
U+5CC3	峃	CJK UNIFIED IDEOGRAPH-5CC3	0	
U+5CC4	峄	CJK UNIFIED IDEOGRAPH-5CC4	0	
U+5CC5	峅	CJK UNIFIED IDEOGRAPH-5CC5	0	
U+5CC6	峆	CJK UNIFIED IDEOGRAPH-5CC6	0	
U+5CC7	峇	CJK UNIFIED IDEOGRAPH-5CC7	0	
U+5CC8	峈	CJK UNIFIED IDEOGRAPH-5CC8	0	
U+5CC9	峉	CJK UNIFIED IDEOGRAPH-5CC9	0	
U+5CCA	峊	CJK UNIFIED IDEOGRAPH-5CCA	0	
U+5CCB	峋	CJK UNIFIED IDEOGRAPH-5CCB	0	
U+5CCC	峌	CJK UNIFIED IDEOGRAPH-5CCC	0	
U+5CCD	峍	CJK UNIFIED IDEOGRAPH-5CCD	0	
U+5CCE	峎	CJK UNIFIED IDEOGRAPH-5CCE	0	
U+5CCF	峏	CJK UNIFIED IDEOGRAPH-5CCF	0	
U+5CD0	峐	CJK UNIFIED IDEOGRAPH-5CD0	0	
U+5CD1	峑	CJK UNIFIED IDEOGRAPH-5CD1	0	
U+5CD2	峒	CJK UNIFIED IDEOGRAPH-5CD2	0	
U+5CD3	峓	CJK UNIFIED IDEOGRAPH-5CD3	0	
U+5CD4	峔	CJK UNIFIED IDEOGRAPH-5CD4	0	
U+5CD5	峕	CJK UNIFIED IDEOGRAPH-5CD5	0	
U+5CD6	峖	CJK UNIFIED IDEOGRAPH-5CD6	0	
U+5CD7	峗	CJK UNIFIED IDEOGRAPH-5CD7	0	
U+5CD8	峘	CJK UNIFIED IDEOGRAPH-5CD8	0	
U+5CDA	峚	CJK UNIFIED IDEOGRAPH-5CDA	0	
U+5CDB	峛	CJK UNIFIED IDEOGRAPH-5CDB	0	
U+5CDC	峜	CJK UNIFIED IDEOGRAPH-5CDC	0	
U+5CDD	峝	CJK UNIFIED IDEOGRAPH-5CDD	0	
U+5CDE	峞	CJK UNIFIED IDEOGRAPH-5CDE	0	
U+5CDF	峟	CJK UNIFIED IDEOGRAPH-5CDF	0	
U+5CE0	峠	CJK UNIFIED IDEOGRAPH-5CE0	0	
U+5CE2	峢	CJK UNIFIED IDEOGRAPH-5CE2	0	
U+5CE3	峣	CJK UNIFIED IDEOGRAPH-5CE3	0	
U+5CE4	峤	CJK UNIFIED IDEOGRAPH-5CE4	0	
U+5CE5	峥	CJK UNIFIED IDEOGRAPH-5CE5	0	
U+5CE7	峧	CJK UNIFIED IDEOGRAPH-5CE7	0	
U+5CE8	峨	CJK UNIFIED IDEOGRAPH-5CE8	0	
U+5CE9	峩	CJK UNIFIED IDEOGRAPH-5CE9	0	
U+5CEA	峪	CJK UNIFIED IDEOGRAPH-5CEA	0	
U+5CEB	峫	CJK UNIFIED IDEOGRAPH-5CEB	0	
U+5CEC	峬	CJK UNIFIED IDEOGRAPH-5CEC	0	
U+5CEE	峮	CJK UNIFIED IDEOGRAPH-5CEE	0	
U+5CEF	峯	CJK UNIFIED IDEOGRAPH-5CEF	0	
U+5CF1	峱	CJK UNIFIED IDEOGRAPH-5CF1	0	
U+5CF2	峲	CJK UNIFIED IDEOGRAPH-5CF2	0	
U+5CF3	峳	CJK UNIFIED IDEOGRAPH-5CF3	0	
U+5CF4	峴	CJK UNIFIED IDEOGRAPH-5CF4	0	
U+5CF5	峵	CJK UNIFIED IDEOGRAPH-5CF5	0	
U+5CF6	島	CJK UNIFIED IDEOGRAPH-5CF6	0	
U+5CF7	峷	CJK UNIFIED IDEOGRAPH-5CF7	0	
U+5CF8	峸	CJK UNIFIED IDEOGRAPH-5CF8	0	
U+5CF9	峹	CJK UNIFIED IDEOGRAPH-5CF9	0	
U+5CFA	峺	CJK UNIFIED IDEOGRAPH-5CFA	0	
U+5CFC	峼	CJK UNIFIED IDEOGRAPH-5CFC	0	
U+5CFD	峽	CJK UNIFIED IDEOGRAPH-5CFD	0	
U+5CFE	峾	CJK UNIFIED IDEOGRAPH-5CFE	0	
U+5CFF	峿	CJK UNIFIED IDEOGRAPH-5CFF	0	
U+5D00	崀	CJK UNIFIED IDEOGRAPH-5D00	0	
U+5D01	崁	CJK UNIFIED IDEOGRAPH-5D01	0	
U+5D02	崂	CJK UNIFIED IDEOGRAPH-5D02	0	
U+5D03	崃	CJK UNIFIED IDEOGRAPH-5D03	0	
U+5D04	崄	CJK UNIFIED IDEOGRAPH-5D04	0	
U+5D05	崅	CJK UNIFIED IDEOGRAPH-5D05	0	
U+5D06	崆	CJK UNIFIED IDEOGRAPH-5D06	0	
U+5D08	崈	CJK UNIFIED IDEOGRAPH-5D08	0	
U+5D09	崉	CJK UNIFIED IDEOGRAPH-5D09	0	
U+5D0A	崊	CJK UNIFIED IDEOGRAPH-5D0A	0	
U+5D0B	崋	CJK UNIFIED IDEOGRAPH-5D0B	0	
U+5D0C	崌	CJK UNIFIED IDEOGRAPH-5D0C	0	
U+5D0D	崍	CJK UNIFIED IDEOGRAPH-5D0D	0	
U+5D0F	崏	CJK UNIFIED IDEOGRAPH-5D0F	0	
U+5D10	崐	CJK UNIFIED IDEOGRAPH-5D10	0	
U+5D11	崑	CJK UNIFIED IDEOGRAPH-5D11	0	
U+5D12	崒	CJK UNIFIED IDEOGRAPH-5D12	0	
U+5D13	崓	CJK UNIFIED IDEOGRAPH-5D13	0	
U+5D14	崔	CJK UNIFIED IDEOGRAPH-5D14	0	
U+5D15	崕	CJK UNIFIED IDEOGRAPH-5D15	0	
U+5D17	崗	CJK UNIFIED IDEOGRAPH-5D17	0	
U+5D18	崘	CJK UNIFIED IDEOGRAPH-5D18	0	
U+5D19	崙	CJK UNIFIED IDEOGRAPH-5D19	0	
U+5D1A	崚	CJK UNIFIED IDEOGRAPH-5D1A	0	
U+5D1C	崜	CJK UNIFIED IDEOGRAPH-5D1C	0	
U+5D1D	崝	CJK UNIFIED IDEOGRAPH-5D1D	0	
U+5D1E	崞	CJK UNIFIED IDEOGRAPH-5D1E	0	
U+5D1F	崟	CJK UNIFIED IDEOGRAPH-5D1F	0	
U+5D20	崠	CJK UNIFIED IDEOGRAPH-5D20	0	
U+5D21	崡	CJK UNIFIED IDEOGRAPH-5D21	0	
U+5D22	崢	CJK UNIFIED IDEOGRAPH-5D22	0	
U+5D23	崣	CJK UNIFIED IDEOGRAPH-5D23	0	
U+5D24	崤	CJK UNIFIED IDEOGRAPH-5D24	0	
U+5D25	崥	CJK UNIFIED IDEOGRAPH-5D25	0	
U+5D26	崦	CJK UNIFIED IDEOGRAPH-5D26	0	
U+5D27	崧	CJK UNIFIED IDEOGRAPH-5D27	0	
U+5D28	崨	CJK UNIFIED IDEOGRAPH-5D28	0	
U+5D2A	崪	CJK UNIFIED IDEOGRAPH-5D2A	0	
U+5D2B	崫	CJK UNIFIED IDEOGRAPH-5D2B	0	
U+5D2C	崬	CJK UNIFIED IDEOGRAPH-5D2C	0	
U+5D2E	崮	CJK UNIFIED IDEOGRAPH-5D2E	0	
